+24.5	+25.4	+25.5	+26.0	+24.6	+25.8	+25.2	+24.8	+24.7	+25.5	+25.1	+25.1	+24.9	+24.9	+24.7	+24.0	+23.3	+23.8	+24.5	+25.2	+25.4	+25.6	+25.5	+25.7	+24.8	+25.5	+25.2	+25.6	+25.0	+26.0	+25.4	+26.0	
+24.0	+25.5	+25.2	+26.2	+24.9	+25.6	+24.9	+25.3	+25.2	+24.1	+24.8	+24.9	+25.0	+25.1	+24.5	+24.7	+24.5	+24.5	+25.2	+24.8	+24.9	+25.4	+25.0	+25.6	+25.4	+25.2	+25.2	+26.0	+25.6	+25.6	+26.3	+25.0	
+24.2	+25.9	+24.9	+24.4	+24.7	+25.2	+24.1	+25.2	+25.2	+24.9	+25.1	+24.8	+25.3	+24.6	+24.8	+24.3	+24.6	+25.0	+25.0	+25.4	+25.5	+25.4	+25.5	+24.9	+25.4	+25.4	+25.3	+25.3	+25.7	+25.0	+26.0	+25.5	
+24.6	+25.1	+25.0	+25.6	+24.6	+25.0	+25.3	+25.1	+24.7	+24.8	+24.7	+24.1	+25.4	+24.3	+24.7	+24.7	+24.3	+24.7	+25.3	+25.4	+25.8	+25.4	+24.8	+25.5	+25.2	+25.4	+25.5	+25.8	+26.7	+26.2	+26.0	+25.6	
+25.3	+25.6	+25.8	+25.1	+24.3	+25.3	+25.7	+24.6	+24.5	+25.1	+24.1	+24.9	+24.5	+24.3	+24.7	+24.5	+24.7	+24.8	+26.5	+28.3	+25.6	+25.5	+25.0	+25.1	+25.4	+25.4	+25.3	+25.7	+25.1	+26.3	+26.6	+26.1	
+24.1	+24.7	+25.3	+25.3	+25.1	+24.8	+24.7	+24.7	+24.8	+24.6	+24.6	+24.1	+24.5	+24.5	+24.5	+24.6	+24.3	+25.1	+28.6	+29.3	+26.4	+25.4	+25.2	+25.6	+24.7	+25.2	+25.3	+25.5	+25.4	+25.8	+25.3	+25.9	
+24.7	+25.1	+25.0	+25.2	+25.6	+24.5	+24.8	+24.3	+24.0	+24.2	+24.4	+24.4	+24.3	+24.5	+24.1	+24.1	+24.1	+28.3	+28.2	+28.0	+26.5	+24.2	+25.2	+25.3	+25.3	+25.1	+25.7	+25.6	+25.9	+26.6	+27.1	+26.4	
+25.2	+26.1	+24.8	+25.0	+25.1	+25.9	+25.5	+24.6	+24.6	+25.1	+24.1	+24.7	+24.7	+24.6	+25.0	+25.1	+25.2	+26.7	+27.4	+27.5	+25.7	+25.1	+25.1	+24.9	+25.1	+25.2	+25.6	+26.1	+26.7	+26.4	+26.7	+26.9	
+24.9	+25.1	+25.8	+25.6	+25.2	+25.5	+25.1	+26.1	+25.2	+24.6	+24.3	+24.4	+25.0	+25.2	+24.6	+25.1	+26.4	+26.3	+28.5	+27.3	+25.5	+25.5	+24.9	+25.3	+25.4	+26.2	+26.4	+26.9	+27.9	+27.3	+28.4	+27.8	
+25.0	+24.7	+25.0	+24.4	+25.0	+25.0	+24.5	+25.1	+24.7	+24.4	+25.0	+24.8	+24.6	+24.9	+25.1	+24.6	+25.7	+26.7	+27.6	+26.4	+25.2	+25.4	+26.7	+25.6	+25.5	+26.1	+25.7	+27.3	+27.6	+26.7	+27.3	+27.4	
+24.3	+23.7	+24.5	+24.3	+26.0	+24.5	+25.2	+25.0	+24.3	+24.9	+24.7	+24.6	+24.4	+24.6	+24.9	+24.5	+25.1	+26.8	+26.7	+26.2	+24.6	+24.2	+25.6	+25.2	+25.6	+25.2	+25.9	+27.5	+27.7	+27.0	+26.5	+27.7	
+26.5	+24.1	+24.3	+25.3	+24.2	+25.2	+25.2	+25.2	+25.0	+24.9	+24.4	+24.6	+24.7	+25.0	+24.6	+24.9	+25.0	+26.6	+26.0	+25.8	+24.1	+25.1	+25.1	+25.2	+26.5	+25.5	+27.6	+28.9	+27.9	+26.5	+26.8	+26.7	
+26.5	+25.0	+25.3	+24.9	+24.8	+25.7	+24.7	+24.7	+25.1	+25.1	+25.1	+24.8	+26.0	+25.7	+25.2	+26.2	+25.6	+25.4	+25.9	+26.0	+24.9	+25.1	+25.0	+25.1	+25.6	+26.4	+28.7	+29.8	+29.3	+27.2	+27.7	+27.4	
+24.4	+24.6	+25.2	+24.5	+24.2	+25.2	+23.7	+25.6	+24.5	+25.2	+25.6	+25.4	+25.3	+25.2	+25.2	+25.4	+26.0	+25.7	+26.0	+26.1	+25.8	+25.5	+24.0	+25.9	+25.4	+25.5	+26.8	+28.2	+30.1	+27.7	+27.1	+27.8	
+26.2	+25.4	+25.1	+24.5	+24.6	+24.6	+25.0	+24.9	+25.1	+24.8	+24.9	+24.5	+26.0	+25.4	+25.0	+24.8	+25.0	+24.7	+25.7	+25.5	+25.7	+24.9	+25.2	+25.4	+25.5	+25.6	+26.6	+27.4	+27.8	+27.0	+27.0	+27.1	
+24.6	+25.2	+24.9	+24.9	+24.4	+25.5	+25.8	+24.7	+25.1	+26.1	+25.1	+25.5	+25.7	+25.6	+25.3	+25.5	+25.9	+25.5	+25.2	+25.9	+25.3	+25.2	+25.9	+25.3	+26.0	+25.1	+26.1	+27.1	+27.1	+26.6	+25.9	+28.1	
+26.2	+26.1	+26.2	+25.4	+25.4	+24.2	+24.7	+25.9	+25.4	+25.8	+25.9	+25.1	+25.5	+26.0	+25.3	+25.4	+25.3	+25.6	+26.1	+25.4	+25.8	+25.7	+25.6	+26.5	+26.0	+25.6	+25.8	+26.1	+26.6	+25.3	+27.4	+27.6	
+24.8	+25.4	+25.5	+25.6	+25.2	+25.4	+24.6	+25.5	+25.4	+25.6	+25.4	+24.6	+25.2	+25.8	+25.2	+26.0	+25.8	+25.6	+25.6	+25.6	+26.8	+27.0	+24.6	+26.6	+26.1	+25.6	+26.1	+25.7	+26.9	+26.9	+26.9	+26.1	
+26.5	+25.6	+25.5	+24.3	+25.6	+25.4	+25.1	+23.9	+24.9	+25.5	+25.6	+24.9	+25.4	+25.4	+25.2	+25.5	+26.0	+25.6	+24.7	+25.7	+26.5	+25.4	+25.9	+26.1	+25.0	+26.1	+25.1	+25.4	+27.4	+26.5	+26.7	+27.8	
+24.5	+25.4	+25.1	+24.9	+24.6	+26.1	+26.6	+24.7	+24.9	+25.4	+24.4	+24.6	+25.2	+25.5	+25.2	+26.7	+26.5	+26.1	+25.3	+25.3	+25.6	+24.5	+26.2	+25.1	+26.1	+24.5	+26.8	+26.9	+25.2	+25.8	+26.2	+26.4	
+27.7	+25.7	+27.7	+26.7	+26.3	+26.1	+25.4	+26.0	+25.6	+26.0	+25.0	+25.0	+26.2	+26.1	+25.4	+26.4	+25.4	+26.1	+26.0	+25.7	+25.4	+25.9	+26.4	+25.7	+26.6	+26.9	+25.4	+26.7	+27.1	+26.8	+28.3	+27.7	
+26.4	+28.3	+25.6	+25.8	+27.7	+27.0	+25.5	+26.5	+25.9	+25.2	+25.3	+26.1	+26.3	+26.4	+25.5	+26.9	+26.3	+26.8	+25.8	+25.4	+26.0	+26.5	+23.3	+26.0	+25.9	+27.5	+26.6	+26.2	+27.9	+26.4	+29.1	+28.1	
+0.0000	+0.0000	+0.0000	+0.0000	+0.0000	+0.0000	+0.0000	+0.0000	+0.0000	+0.0000	+0.0000	+0.0000	+0.0000	+0.0000	+0.0000	+0.0000	+0.0000	+0.0000	+0.0000	+0.0000	+0.0000	+0.0000	+0.0000	+0.0000	+0.0000	+0.0000	+0.0000	+0.0000	+0.0000	+0.0000	+0.0000	+0.0000	
